instance,precedence_encoding,precedence_graph,precedence_configuration,domain_filter_graph,solver,objective,objective_mode,domain_mode,model_family,capacity_mode,capacity_cardinality,bg_counter_mode,idle_sla_threshold,hybrid_suffix_density,basic,imp1,imp2,imp12,imp12+,n/a
tic-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,4.9 4,-
tic-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,4.7 4,-
tic-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,3.1 4,-
tic-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,3.1 4,-
tic-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,6.7 4,-
tic-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.9 0,-
tic-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.0 0,-
tic-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.8 0,-
tic-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.6 0,-
tic-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.7 0,-
tic-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.3 0,-
tic-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,4.4 0,-
tic-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.5 0,-
tic-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,4.7 0,-
tic-14crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.2 0,-
tic-14crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.5 0,-
tic-14crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,5.6 0,-
tic-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.1 1,-
tic-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.6 1,-
tic-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,6.7 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,5.4 2,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,3.3 2,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,9.5 2,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.8 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.7 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,3.5 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.3 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.7 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,2.7 0,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,3.3 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,7.3 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,7.0 1,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,22.1 2,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,7.8 2,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,8.1 2,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,10.6 2,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,9.4 2,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,32.0 2,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,36.0 4,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,43.0 4,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,92.3 4,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,120.6 10,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,317.0 10,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,503.2 10,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,202.6 11,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1324.4 11,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,328.9 11,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,566.1 13,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,387.3 13,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,315.7 13,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,27.2 3,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,28.5 3,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,78.3 3,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,158.8 5,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,346.5 5,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,552.9 5,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,234.6 5,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,190.5 5,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,250.5 5,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,break_groups_d2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,TO,-
